StartDate,lognumber,runID,run_type,production_target_type,optics_target_type,url,StartTimestamp,comment_text,fulltitle
2019-06-04,3684919,20270,Cosmics,None,None,https://logbooks.jlab.org/entry/3684919, Mon Jun 3 16:58:57 EDT 2019,Test RHRS DAQ -,"Start_Run_20270,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-05,3685214,20272,Cosmics,None,None,https://logbooks.jlab.org/entry/3685214, Tue Jun 4 20:49:07 EDT 2019,Test RHRS DAQ -,"Start_Run_20272,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-05,3685213,1116,Cosmics,None,None,https://logbooks.jlab.org/entry/3685213, Tue Jun 4 20:40:46 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1116,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-05,3685149,1115,Cosmics,None,None,https://logbooks.jlab.org/entry/3685149, Tue Jun 4 14:17:19 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1115,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-06,3685310,1118,Cosmics,None,None,https://logbooks.jlab.org/entry/3685310, Wed Jun 5 14:51:10 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1118,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-07,3685691,20275,Cosmics,None,None,https://logbooks.jlab.org/entry/3685691, Thu Jun 6 18:38:12 EDT 2019,Test RHRS DAQ -,"Start_Run_20275,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-07,3685686,20274,Cosmics,None,None,https://logbooks.jlab.org/entry/3685686, Thu Jun 6 18:34:18 EDT 2019,Test RHRS DAQ -,"Start_Run_20274,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-08,3685990,1148,Cosmics,None,None,https://logbooks.jlab.org/entry/3685990, Fri Jun 7 20:44:57 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1148,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685988,1147,Cosmics,None,None,https://logbooks.jlab.org/entry/3685988, Fri Jun 7 20:39:49 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1147,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685986,1146,Cosmics,None,None,https://logbooks.jlab.org/entry/3685986, Fri Jun 7 20:35:43 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1146,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685983,1144,Cosmics,None,None,https://logbooks.jlab.org/entry/3685983, Fri Jun 7 20:10:59 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1144,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685978,1142,Cosmics,None,None,https://logbooks.jlab.org/entry/3685978, Fri Jun 7 19:27:17 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1142,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685976,1141,Cosmics,None,None,https://logbooks.jlab.org/entry/3685976, Fri Jun 7 19:18:44 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1141,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685974,1140,Cosmics,None,None,https://logbooks.jlab.org/entry/3685974, Fri Jun 7 18:57:52 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1140,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685973,1139,Cosmics,None,None,https://logbooks.jlab.org/entry/3685973, Fri Jun 7 18:53:05 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1139,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685969,1138,Cosmics,None,None,https://logbooks.jlab.org/entry/3685969, Fri Jun 7 18:46:56 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1138,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685965,1136,Cosmics,None,None,https://logbooks.jlab.org/entry/3685965, Fri Jun 7 18:23:59 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1136,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685951,1135,Cosmics,None,None,https://logbooks.jlab.org/entry/3685951, Fri Jun 7 17:02:10 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1135,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685860,20290,Cosmics,None,None,https://logbooks.jlab.org/entry/3685860, Fri Jun 7 11:24:23 EDT 2019,Test RHRS DAQ -,"Start_Run_20290,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-08,3685847,1134,Cosmics,None,None,https://logbooks.jlab.org/entry/3685847, Fri Jun 7 11:14:38 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1134,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685845,1133,Cosmics,None,None,https://logbooks.jlab.org/entry/3685845, Fri Jun 7 11:12:42 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1133,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685844,1132,Cosmics,None,None,https://logbooks.jlab.org/entry/3685844, Fri Jun 7 11:09:42 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1132,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685842,1131,Cosmics,None,None,https://logbooks.jlab.org/entry/3685842, Fri Jun 7 11:05:56 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1131,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685839,20289,Cosmics,None,None,https://logbooks.jlab.org/entry/3685839, Fri Jun 7 11:00:41 EDT 2019,Test RHRS DAQ -,"Start_Run_20289,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-08,3685836,1130,Cosmics,None,None,https://logbooks.jlab.org/entry/3685836, Fri Jun 7 11:01:58 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1130,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685834,20288,Cosmics,None,None,https://logbooks.jlab.org/entry/3685834, Fri Jun 7 10:57:33 EDT 2019,Test RHRS DAQ -,"Start_Run_20288,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-08,3685828,1127,Cosmics,None,None,https://logbooks.jlab.org/entry/3685828, Fri Jun 7 10:46:21 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1127,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685819,1124,Cosmics,None,None,https://logbooks.jlab.org/entry/3685819, Fri Jun 7 10:10:55 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1124,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685817,20285,Cosmics,None,None,https://logbooks.jlab.org/entry/3685817, Fri Jun 7 10:08:24 EDT 2019,Test RHRS DAQ -,"Start_Run_20285,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-08,3685813,20284,Cosmics,None,None,https://logbooks.jlab.org/entry/3685813, Fri Jun 7 09:59:09 EDT 2019,Test RHRS DAQ -,"Start_Run_20284,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-08,3685797,1122,Cosmics,None,None,https://logbooks.jlab.org/entry/3685797, Fri Jun 7 09:38:49 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1122,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-08,3685796,20281,Cosmics,None,None,https://logbooks.jlab.org/entry/3685796, Fri Jun 7 09:35:05 EDT 2019,Test RHRS DAQ -,"Start_Run_20281,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-08,3685792,1121,Cosmics,None,None,https://logbooks.jlab.org/entry/3685792, Fri Jun 7 09:34:17 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1121,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-09,3686258,1150,Cosmics,None,None,https://logbooks.jlab.org/entry/3686258, Sat Jun 8 20:32:41 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1150,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-09,3686220,20302,Cosmics,None,None,https://logbooks.jlab.org/entry/3686220, Sat Jun 8 18:07:57 EDT 2019,Test RHRS DAQ -,"Start_Run_20302,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686208,20301,Cosmics,None,None,https://logbooks.jlab.org/entry/3686208, Sat Jun 8 17:43:39 EDT 2019,Test RHRS DAQ -,"Start_Run_20301,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686203,20300,Cosmics,None,None,https://logbooks.jlab.org/entry/3686203, Sat Jun 8 17:28:25 EDT 2019,Test RHRS DAQ -,"Start_Run_20300,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686194,20299,Cosmics,None,None,https://logbooks.jlab.org/entry/3686194, Sat Jun 8 17:02:37 EDT 2019,Test RHRS DAQ -,"Start_Run_20299,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686192,20298,Cosmics,None,None,https://logbooks.jlab.org/entry/3686192, Sat Jun 8 17:00:07 EDT 2019,Test RHRS DAQ -,"Start_Run_20298,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686189,20297,Cosmics,None,None,https://logbooks.jlab.org/entry/3686189, Sat Jun 8 16:38:41 EDT 2019,Test RHRS DAQ -,"Start_Run_20297,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686187,20296,Cosmics,None,None,https://logbooks.jlab.org/entry/3686187, Sat Jun 8 16:35:23 EDT 2019,Test RHRS DAQ -,"Start_Run_20296,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686182,1149,Cosmics,None,None,https://logbooks.jlab.org/entry/3686182, Sat Jun 8 16:27:49 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1149,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-09,3686181,20295,Cosmics,None,None,https://logbooks.jlab.org/entry/3686181, Sat Jun 8 16:25:20 EDT 2019,Test RHRS DAQ -,"Start_Run_20295,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686179,20294,Cosmics,None,None,https://logbooks.jlab.org/entry/3686179, Sat Jun 8 16:22:46 EDT 2019,Test RHRS DAQ -,"Start_Run_20294,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686175,20293,Cosmics,None,None,https://logbooks.jlab.org/entry/3686175, Sat Jun 8 16:15:35 EDT 2019,Test RHRS DAQ -,"Start_Run_20293,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-09,3686155,20292,Cosmics,None,None,https://logbooks.jlab.org/entry/3686155, Sat Jun 8 14:30:58 EDT 2019,Test RHRS DAQ -,"Start_Run_20292,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686606,1171,Other,None,None,https://logbooks.jlab.org/entry/3686606, Sun Jun 9 23:51:59 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1171,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686605,1170,Other,None,None,https://logbooks.jlab.org/entry/3686605, Sun Jun 9 23:48:24 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1170,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686593,1166,Other,None,None,https://logbooks.jlab.org/entry/3686593, Sun Jun 9 22:55:13 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1166,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686553,1162,Cosmics,None,None,https://logbooks.jlab.org/entry/3686553, Sun Jun 9 19:57:25 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1162,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686550,1161,Cosmics,None,None,https://logbooks.jlab.org/entry/3686550, Sun Jun 9 19:55:22 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1161,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686549,1160,Cosmics,None,None,https://logbooks.jlab.org/entry/3686549, Sun Jun 9 19:52:34 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1160,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686543,20338,Cosmics,None,None,https://logbooks.jlab.org/entry/3686543, Sun Jun 9 19:38:32 EDT 2019,Test RHRS DAQ -,"Start_Run_20338,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686540,20337,Cosmics,None,None,https://logbooks.jlab.org/entry/3686540, Sun Jun 9 19:35:31 EDT 2019,Test RHRS DAQ -,"Start_Run_20337,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686539,20336,Cosmics,None,None,https://logbooks.jlab.org/entry/3686539, Sun Jun 9 19:33:43 EDT 2019,Test RHRS DAQ -,"Start_Run_20336,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686537,20335,Cosmics,None,None,https://logbooks.jlab.org/entry/3686537, Sun Jun 9 19:24:44 EDT 2019,Test RHRS DAQ -,"Start_Run_20335,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686534,20333,Cosmics,None,None,https://logbooks.jlab.org/entry/3686534, Sun Jun 9 19:20:45 EDT 2019,Test RHRS DAQ -,"Start_Run_20333,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686532,20332,Cosmics,None,None,https://logbooks.jlab.org/entry/3686532, Sun Jun 9 19:02:29 EDT 2019,Test RHRS DAQ -,"Start_Run_20332,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686529,20331,Cosmics,None,None,https://logbooks.jlab.org/entry/3686529, Sun Jun 9 18:57:19 EDT 2019,Test RHRS DAQ -,"Start_Run_20331,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686524,20330,Cosmics,None,None,https://logbooks.jlab.org/entry/3686524, Sun Jun 9 18:51:57 EDT 2019,Test RHRS DAQ -,"Start_Run_20330,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686522,20329,Cosmics,None,None,https://logbooks.jlab.org/entry/3686522, Sun Jun 9 18:46:22 EDT 2019,Test RHRS DAQ -,"Start_Run_20329,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686517,20328,Cosmics,None,None,https://logbooks.jlab.org/entry/3686517, Sun Jun 9 18:37:11 EDT 2019,Test RHRS DAQ -,"Start_Run_20328,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686515,20326,Cosmics,None,None,https://logbooks.jlab.org/entry/3686515, Sun Jun 9 18:29:34 EDT 2019,Test RHRS DAQ -,"Start_Run_20326,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686513,20325,Cosmics,None,None,https://logbooks.jlab.org/entry/3686513, Sun Jun 9 18:25:34 EDT 2019,Test RHRS DAQ -,"Start_Run_20325,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686511,20324,Cosmics,None,None,https://logbooks.jlab.org/entry/3686511, Sun Jun 9 18:23:40 EDT 2019,Test RHRS DAQ -,"Start_Run_20324,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686502,20320,Cosmics,None,None,https://logbooks.jlab.org/entry/3686502, Sun Jun 9 17:41:14 EDT 2019,Test RHRS DAQ -,"Start_Run_20320,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686500,20318,Cosmics,None,None,https://logbooks.jlab.org/entry/3686500, Sun Jun 9 17:30:11 EDT 2019,Test RHRS DAQ -,"Start_Run_20318,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686497,20317,Cosmics,None,None,https://logbooks.jlab.org/entry/3686497, Sun Jun 9 17:24:43 EDT 2019,Test RHRS DAQ -,"Start_Run_20317,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686495,20316,Cosmics,None,None,https://logbooks.jlab.org/entry/3686495, Sun Jun 9 17:21:47 EDT 2019,Test RHRS DAQ -,"Start_Run_20316,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686492,20314,Cosmics,None,None,https://logbooks.jlab.org/entry/3686492, Sun Jun 9 17:14:13 EDT 2019,Test RHRS DAQ -,"Start_Run_20314,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686490,1159,Cosmics,None,None,https://logbooks.jlab.org/entry/3686490, Sun Jun 9 17:12:44 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1159,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686483,1158,Cosmics,None,None,https://logbooks.jlab.org/entry/3686483, Sun Jun 9 16:39:26 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1158,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686482,1157,Cosmics,None,None,https://logbooks.jlab.org/entry/3686482, Sun Jun 9 16:37:40 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1157,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686479,20313,Cosmics,None,None,https://logbooks.jlab.org/entry/3686479, Sun Jun 9 16:23:16 EDT 2019,Test RHRS DAQ -,"Start_Run_20313,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686475,1156,Cosmics,None,None,https://logbooks.jlab.org/entry/3686475, Sun Jun 9 16:05:17 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1156,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686474,20312,Cosmics,None,None,https://logbooks.jlab.org/entry/3686474, Sun Jun 9 15:59:50 EDT 2019,Test RHRS DAQ -,"Start_Run_20312,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686471,20311,Cosmics,None,None,https://logbooks.jlab.org/entry/3686471, Sun Jun 9 15:46:14 EDT 2019,Test RHRS DAQ -,"Start_Run_20311,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686468,1155,Cosmics,None,None,https://logbooks.jlab.org/entry/3686468, Sun Jun 9 15:28:51 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1155,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686465,1154,Cosmics,None,None,https://logbooks.jlab.org/entry/3686465, Sun Jun 9 15:25:33 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1154,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686458,1153,Cosmics,None,None,https://logbooks.jlab.org/entry/3686458, Sun Jun 9 15:15:27 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1153,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686457,1152,Cosmics,None,None,https://logbooks.jlab.org/entry/3686457, Sun Jun 9 15:09:02 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1152,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686451,1151,Cosmics,None,None,https://logbooks.jlab.org/entry/3686451, Sun Jun 9 15:03:45 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1151,Run_type=Cosmics,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-10,3686445,20308,Cosmics,None,None,https://logbooks.jlab.org/entry/3686445, Sun Jun 9 14:29:16 EDT 2019,Test RHRS DAQ -,"Start_Run_20308,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-10,3686424,20305,Cosmics,None,None,https://logbooks.jlab.org/entry/3686424, Sun Jun 9 11:17:16 EDT 2019,Test RHRS DAQ -,"Start_Run_20305,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-11,3686983,1255,Other,None,None,https://logbooks.jlab.org/entry/3686983, Mon Jun 10 23:16:27 EDT 2019,LHRS DAQ debugging,"Start_Run_1255,Run_type=Other,target_type=Home,comment_text=LHRS DAQ debugging"
2019-06-11,3686978,1254,Other,None,None,https://logbooks.jlab.org/entry/3686978, Mon Jun 10 23:07:15 EDT 2019,LHRS DAQ debugging,"Start_Run_1254,Run_type=Other,target_type=Home,comment_text=LHRS DAQ debugging"
2019-06-11,3686976,1253,Other,None,None,https://logbooks.jlab.org/entry/3686976, Mon Jun 10 23:01:49 EDT 2019,LHRS DAQ debugging,"Start_Run_1253,Run_type=Other,target_type=Home,comment_text=LHRS DAQ debugging"
2019-06-11,3686969,1251,Other,None,None,https://logbooks.jlab.org/entry/3686969, Mon Jun 10 22:36:20 EDT 2019,LHRS DAQ debugging,"Start_Run_1251,Run_type=Other,target_type=Home,comment_text=LHRS DAQ debugging"
2019-06-11,3686967,1250,Other,None,None,https://logbooks.jlab.org/entry/3686967, Mon Jun 10 22:25:27 EDT 2019,LHRS DAQ debugging,"Start_Run_1250,Run_type=Other,target_type=Home,comment_text=LHRS DAQ debugging"
2019-06-11,3686951,20353,Cosmics,None,None,https://logbooks.jlab.org/entry/3686951, Mon Jun 10 21:45:49 EDT 2019,Test RHRS DAQ -,"Start_Run_20353,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-11,3686945,1247,Other,None,None,https://logbooks.jlab.org/entry/3686945, Mon Jun 10 21:41:58 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1247,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686928,1246,Other,None,None,https://logbooks.jlab.org/entry/3686928, Mon Jun 10 20:58:41 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1246,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686926,20352,Cosmics,None,None,https://logbooks.jlab.org/entry/3686926, Mon Jun 10 20:42:25 EDT 2019,Test RHRS DAQ -,"Start_Run_20352,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-11,3686924,1245,Other,None,None,https://logbooks.jlab.org/entry/3686924, Mon Jun 10 20:20:50 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1245,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686923,1244,Other,None,None,https://logbooks.jlab.org/entry/3686923, Mon Jun 10 20:11:35 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1244,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686919,20350,Cosmics,None,None,https://logbooks.jlab.org/entry/3686919, Mon Jun 10 19:57:44 EDT 2019,Test RHRS DAQ -,"Start_Run_20350,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-11,3686917,1243,Other,None,None,https://logbooks.jlab.org/entry/3686917, Mon Jun 10 19:57:49 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1243,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686916,20349,Cosmics,None,None,https://logbooks.jlab.org/entry/3686916, Mon Jun 10 19:55:05 EDT 2019,Test RHRS DAQ -,"Start_Run_20349,Run_type=Cosmics,target_type=Home,comment_text=Test RHRS DAQ -"
2019-06-11,3686915,1242,Other,None,None,https://logbooks.jlab.org/entry/3686915, Mon Jun 10 19:55:32 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1242,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686912,1241,Other,None,None,https://logbooks.jlab.org/entry/3686912, Mon Jun 10 19:51:34 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1241,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686908,1240,Other,None,None,https://logbooks.jlab.org/entry/3686908, Mon Jun 10 19:47:05 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1240,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686903,1239,Other,None,None,https://logbooks.jlab.org/entry/3686903, Mon Jun 10 19:24:36 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1239,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686902,1238,Other,None,None,https://logbooks.jlab.org/entry/3686902, Mon Jun 10 19:20:24 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1238,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686898,1237,Other,None,None,https://logbooks.jlab.org/entry/3686898, Mon Jun 10 19:04:35 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1237,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686895,1236,Other,None,None,https://logbooks.jlab.org/entry/3686895, Mon Jun 10 19:00:33 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1236,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686893,1235,Other,None,None,https://logbooks.jlab.org/entry/3686893, Mon Jun 10 18:44:37 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1235,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686887,1234,Other,None,None,https://logbooks.jlab.org/entry/3686887, Mon Jun 10 18:29:58 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1234,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686880,1233,Other,None,None,https://logbooks.jlab.org/entry/3686880, Mon Jun 10 18:17:37 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1233,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
2019-06-11,3686877,1232,Other,None,None,https://logbooks.jlab.org/entry/3686877, Mon Jun 10 18:12:53 EDT 2019,LHRS cosmics (T1 trigger),"Start_Run_1232,Run_type=Other,target_type=Home,comment_text=LHRS cosmics (T1 trigger)"
