3253 -2.26656 0.258883 0.485296 0.20718 -2.27358 0.243241 0.487725 0.176464 3.37466
22208 -2.26657 0.258498 0.485301 0.207275 -2.2736 0.242812 0.487727 0.176534 3.37402
3254 -0.39728 0.112467 -1.60997 0.258081 -0.380554 0.101903 -1.59802 0.253169 3.7804
22209 -0.398465 0.111977 -1.61126 0.258536 -0.381442 0.101713 -1.59912 0.253726 3.79305
3255 N/A N/A N/A N/A N/A N/A N/A N/A N/A
22210 N/A N/A N/A N/A N/A N/A N/A N/A N/A
3276 -0.306102 0.0751429 -1.49559 0.0885744 -0.307485 0.0659488 -1.49335 0.0862419 2.05484
22232 -0.305967 0.0755078 -1.49567 0.0890148 -0.30735 0.0662658 -1.49342 0.0866717 2.05479
3277 -0.293759 0.0687364 -1.49566 0.109425 -0.296219 0.0625989 -1.49469 0.109065 2.06469
22233 -0.292296 0.0668168 -1.49597 0.109955 -0.294799 0.0605598 -1.49505 0.109596 2.06476
22236 0.708736 0.031131 -1.5017 0.0175885 0.707327 0.0284637 -1.50285 0.0186653 2.0472
3280 0.708141 0.0328012 -1.5025 0.0225043 0.705948 0.0373862 -1.50321 0.0197021 2.04737
3281 0.704795 0.0248262 -1.50767 0.0204217 0.703864 0.0235928 -1.50851 0.0198725 2.05134
22237 0.704665 0.0248926 -1.50755 0.020425 0.703734 0.0236429 -1.50837 0.0198382 2.0514
3282 -1.29629 0.110136 -1.49229 0.105154 -1.30094 0.100968 -1.49166 0.103227 2.06515
22238 -1.29703 0.111255 -1.49129 0.106127 -1.30135 0.102053 -1.4907 0.104194 2.06517
22239 -1.28949 0.0836333 -1.49753 0.0911792 -1.28944 0.0828895 -1.49755 0.0910879 2.0352
3287 -0.281995 0.0382764 -0.514739 0.0178487 -0.279707 0.0370773 -0.518629 0.0180879 2.1383
22243 -0.285785 0.0378097 -0.512743 0.0174022 -0.283344 0.0365698 -0.517284 0.0183798 2.13847
3288 -0.294026 0.0389496 -0.507455 0.0428885 -0.295126 0.0314187 -0.507063 0.0355382 2.11478
22244 -0.293849 0.0390972 -0.507516 0.0431332 -0.294977 0.031526 -0.507096 0.0357442 2.1148
3289 -0.294222 0.0315178 -2.49948 0.0149965 -0.294441 0.0296125 -2.49904 0.0145798 2.11583
22245 -0.293667 0.0315995 -2.49992 0.0152166 -0.293849 0.0296288 -2.49946 0.0148023 2.11582
3290 -0.299789 0.0328032 -2.49709 0.116145 -0.29953 0.029672 -2.49725 0.116225 2.1222
22246 -0.299664 0.0328345 -2.49708 0.11645 -0.299429 0.029708 -2.49723 0.11653 2.12218
3293 -0.284836 0.0801668 -1.49542 0.155843 -0.285251 0.0713821 -1.50428 0.125369 1.97687
22249 -0.285012 0.0804704 -1.49545 0.156458 -0.285073 0.0716996 -1.50434 0.125863 1.97701
3294 -0.303247 0.0250846 -1.49449 0.0144486 -0.30335 0.0235774 -1.49467 0.0141276 1.9746
22250 -0.303969 0.0252566 -1.49395 0.0141567 -0.303695 0.0241292 -1.49416 0.0141059 1.97436
3295 0.699648 0.0458995 -1.50025 0.0611421 0.701609 0.047558 -1.4984 0.0610426 1.97606
22251 0.700936 0.0451402 -1.50091 0.0613595 0.703068 0.0464068 -1.49919 0.0611294 1.97597
3296 -1.29037 0.0589963 -1.49522 0.0187309 -1.30071 0.0562644 -1.49545 0.0180031 1.97455
22252 -1.2911 0.0589697 -1.49491 0.0185753 -1.30138 0.0563834 -1.49505 0.0177486 1.97434
3297 -0.30384 0.0340252 -0.507442 0.0220905 -0.301743 0.0296257 -0.506079 0.0202918 1.97665
22253 -0.304194 0.0339873 -0.507445 0.0220299 -0.301873 0.0296189 -0.506014 0.0201312 1.97667
3298 -0.29775 0.0407788 -2.48825 0.193551 -0.297941 0.0367816 -2.48765 0.193879 1.96222
22254 -0.298728 0.0372813 -2.492 0.174991 -0.298283 0.0354181 -2.49175 0.174954 1.96185
3303 -0.292163 0.0336698 -1.50541 0.0405717 -0.291503 0.0398884 -1.49527 0.13118 1.84797
22257 -0.292428 0.0338088 -1.50516 0.0410035 -0.291548 0.0402713 -1.49466 0.132729 1.84696
3304 -0.294576 0.039287 -1.49843 0.0892299 -0.294799 0.0363555 -1.49829 0.0894292 1.78268
22258 -0.293854 0.0388681 -1.49851 0.0898165 -0.29414 0.0359703 -1.49835 0.0900171 1.78287
